#Digilent WaveForms Network Analyzer - Bode
#Device Name: Discovery2
#Serial Number: SN:210321A7F3E5
#Date Time: 2025-07-04 14:56:38.390
#Start: 10 Hz
#Stop: 100000 Hz
#Steps: 81
#Wavegen: Wavegen C1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 32 
#Channel: Channel 1
#Range: 5.55283 V
#Offset: 0.000243159 V
#Relative: no

Frequency (Hz),Channel 1 Magnitude (dB),Channel 1 Magnitude THD+N (dB),Channel 1 Magnitude THD (dB),Channel 1 Phase (deg),Channel 1 Custom One (dB)
10,-27.269919307625415,10.720291704835159,3.582765935068265,65.19277502807589,-27.269919307625415
11.22018454301963,-26.277931052901383,10.411441992629317,3.396465505985785,65.17721704427356,-26.277931052901383
12.589254117941675,-25.287877837389065,10.064573694547255,3.1923781072622814,64.98205284485633,-25.287877837389065
14.12537544622754,-24.29980905637047,9.780542217573837,2.977364583196693,64.62618732844834,-24.29980905637047
15.848931924611142,-23.310589945545996,9.49106149183422,2.741379969200545,64.09868322748196,-23.310589945545996
17.78279410038923,-22.324719563700434,9.127511797987003,2.4839950736733964,63.39999399463346,-22.324719563700434
19.952623149688787,-21.339774555176064,8.830383044422131,2.212415899591238,62.544072464886554,-21.339774555176064
22.3872113856834,-20.356607504793438,8.47999274648861,1.9182139486833045,61.52194617711438,-20.356607504793438
25.118864315095795,-19.375527412814506,8.10608997564332,1.6045457989978773,60.33593287526693,-19.375527412814506
28.18382931264455,-18.39618155544347,7.740884167411007,1.2743329646883217,58.98765951860928,-18.39618155544347
31.622776601683793,-17.418998821155903,7.376415501399409,0.9276373841329102,57.47432400348606,-17.418998821155903
35.481338923357534,-16.44540622209419,6.97288803825967,0.5631342252315018,55.79309364454866,-16.44540622209419
39.810717055349734,-15.474705476403333,6.559996308673095,0.18278958521204577,53.94260450522521,-15.474705476403333
44.6683592150963,-14.508763041675783,6.135017280672013,-0.2132990095886877,51.918379510360424,-14.508763041675783
50.11872336272725,-13.547058503446294,5.675148559861278,-0.6299309517894536,49.71940422272084,-13.547058503446294
56.23413251903491,-12.59036119699682,5.198384865997205,-1.0699104703567832,47.338500425616836,-12.59036119699682
63.0957344480193,-11.640696488975026,4.687023494707137,-1.5404967828982696,44.77873273546601,-11.640696488975026
70.79457843841381,-10.698438771914686,4.1359091703099775,-2.0515112424726016,42.032361838406246,-10.698438771914686
79.43282347242813,-9.765243896977628,3.543777752182506,-2.6140392005605158,39.10066282394365,-9.765243896977628
89.12509381337459,-8.842000040719803,2.892192101613331,-3.2406498963664143,35.98243320306486,-8.842000040719803
100,-7.9328293376396655,2.170888503896498,-3.942687832262823,32.67674102186665,-7.9328293376396655
112.2018454301963,-7.040102626585776,1.3525298377788342,-4.738870456487586,29.181194318995132,-7.040102626585776
125.89254117941675,-6.167857267651115,0.4035756551332503,-5.659010870813908,25.48670414382248,-6.167857267651115
141.2537544622754,-5.322959223352697,-0.7355317337219265,-6.767658772618458,21.58706164150331,-5.322959223352697
158.48931924611142,-4.514825395259324,-2.174505927652747,-8.190306942062671,17.45387609061035,-4.514825395259324
177.82794100389228,-3.759792903584648,-4.147853523385033,-10.167136975789974,13.04966003914975,-3.759792903584648
199.5262314968879,-3.0879492095082255,-7.316605588448133,-13.31761139438276,8.29134384686008,-3.0879492095082255
223.87211385683398,-2.578234566055009,-15.423475207482248,-21.556645274296358,3.023780840885884,-2.578234566055009
251.18864315095794,-2.479721969306508,-34.37317357062568,-40.13784144998677,0.5528639963166668,-2.479721969306508
281.8382931264455,-2.473343781525887,-40.27411104595562,-46.00969557441089,0.2916568973142546,-2.473343781525887
316.22776601683796,-2.4678552628705717,-43.84079285036197,-49.597622161286,0.1905647336184444,-2.4678552628705717
354.8133892335753,-2.4626478209505613,-46.79762250469443,-52.580514563426625,0.13510369887774942,-2.4626478209505613
398.1071705534973,-2.4572995757994507,-46.255733277337534,-52.050671469564584,0.13309761252349617,-2.4572995757994507
446.683592150963,-2.4538551700197653,-49.39803302348548,-55.21419616471,0.09378633255555036,-2.4538551700197653
501.18723362727246,-2.4505429285163203,-51.651118645883436,-57.52089943090272,0.06874529635641125,-2.4505429285163203
562.3413251903492,-2.4474260303446287,-52.71530705460343,-58.68975021878484,0.05393985388541367,-2.4474260303446287
630.957344480193,-2.444803039416576,-53.583452767529636,-59.539671153816506,0.04364204147947248,-2.444803039416576
707.945784384138,-2.4423878725564214,-55.118607341355094,-61.20583760499847,0.027028273194730446,-2.4423878725564214
794.3282347242814,-2.4400460354424127,-55.88206189833655,-62.032622248480536,0.012409854366453033,-2.4400460354424127
891.2509381337459,-2.4382370553077646,-56.28007974240703,-62.545951778638184,-0.003043336278246045,-2.4382370553077646
1000,-2.436395568735176,-56.639405969773236,-62.91953628534651,-0.01777836769606722,-2.436395568735176
1122.018454301963,-2.434214869615564,-57.50469544903409,-64.06740911585268,-0.042352753397722154,-2.434214869615564
1258.9254117941675,-2.4324442840900873,-58.053367474370816,-64.77598303187038,-0.06759234027626349,-2.4324442840900873
1412.537544622754,-2.430445342018767,-57.91806093175946,-66.22766340988412,-0.10258260292414434,-2.430445342018767
1584.893192461114,-2.4287661997171712,-59.37036265061951,-66.82583534077074,-0.1333624230160808,-2.4287661997171712
1778.2794100389228,-2.426764789565733,-59.90564891262522,-67.51606134319752,-0.16537710076824652,-2.426764789565733
1995.2623149688789,-2.4245948089376936,-59.98035537540161,-67.77116498414068,-0.20503957715916954,-2.4245948089376936
2238.72113856834,-2.422153518944567,-60.14702755057097,-68.16261573877082,-0.24829176167511235,-2.422153518944567
2511.8864315095793,-2.419855775400687,-60.291421561864865,-68.64393239269093,-0.29390856146235933,-2.419855775400687
2818.382931264455,-2.417938067039285,-60.17690237762594,-68.76430995408306,-0.34659658642124214,-2.417938067039285
3162.277660168379,-2.414893543759233,-60.314917772636235,-69.04111861301996,-0.4036975934776095,-2.414893543759233
3548.133892335753,-2.4122741852691174,-60.34361169158295,-69.22370945369828,-0.4646618510561975,-2.4122741852691174
